order_item_id,order_id,product_id,quantity,unit_price_sold,is_returned
7233,4315,87,2,329.15,False
7234,4316,9,1,104.41,False
7235,4317,106,1,176.42,False
7236,4317,40,5,198.02,True
7237,4317,46,1,109.38,True
7238,4318,88,1,74.83,False
7239,4319,21,4,642.5,False
7240,4319,82,1,226.91,False
7241,4320,61,1,345.76,False
7242,4321,61,1,312.36,False
7243,4321,35,1,139.39,False
7244,4322,3,1,48.43,True
7245,4323,117,2,189.58,True
7246,4323,11,1,403.17,True
7247,4323,35,2,135.8,False
7248,4324,90,2,287.91,False
7249,4325,33,4,54.64,True
7250,4325,77,1,376.1,True
7251,4325,81,2,187.96,False
7252,4326,33,3,51.57,True
7253,4327,41,1,201.31,True
7254,4328,10,2,272.21,False
7255,4328,28,3,126.67,False
7256,4328,48,1,132.98,False
7257,4328,68,1,153.94,False
7258,4329,60,3,150.91,False
7259,4330,44,2,49.44,True
7260,4331,69,1,362.81,False
7261,4332,21,1,587.95,False
7262,4332,63,3,322.02,False
7263,4333,41,1,190.48,False
7264,4333,89,1,229.35,True
7265,4334,107,1,166.76,False
7266,4335,75,2,168.94,True
7267,4336,58,1,114.16,False
7268,4336,45,2,46.98,False
7269,4337,79,1,82.66,True
7270,4337,5,1,193.7,False
7271,4338,112,1,38.1,True
7272,4339,29,3,457.92,True
7273,4340,2,1,389.17,True
7274,4340,42,1,17.74,False
7275,4340,80,2,214.77,False
7276,4340,107,2,109.83,False
7277,4341,90,1,262.06,False
7278,4341,41,2,183.23,False
7279,4342,19,1,478.95,False
7280,4342,75,1,137.18,False
7281,4342,71,1,309.61,False
7282,4343,74,1,295.5,False
7283,4343,79,1,82.66,True
7284,4343,77,3,376.1,False
7285,4343,86,2,332.54,False
7286,4344,63,2,295.0,False
7287,4345,24,4,289.02,True
7288,4345,23,2,188.32,False
7289,4345,33,1,41.03,True
7290,4346,51,1,155.56,True
7291,4347,21,2,584.74,False
7292,4347,40,2,195.46,False
7293,4348,41,1,155.97,False
7294,4348,36,1,147.86,False
7295,4348,17,2,341.69,False
7296,4348,13,1,291.04,True
7297,4349,42,1,26.94,True
7298,4350,88,4,66.59,False
7299,4350,42,3,22.02,True
7300,4350,98,2,167.78,False
7301,4351,45,1,46.26,False
7302,4352,89,2,169.09,False
7303,4353,60,2,165.34,True
7304,4353,91,1,76.25,False
7305,4354,57,1,84.6,False
7306,4354,18,1,249.1,False
7307,4355,43,5,136.92,True
7308,4356,53,1,200.97,False
7309,4356,30,3,422.96,True
7310,4357,94,2,187.36,False
7311,4357,81,1,175.33,False
7312,4358,49,1,121.05,False
7313,4359,95,5,164.0,False
7314,4359,87,1,394.52,False
7315,4360,17,1,357.52,False
7316,4360,31,1,132.98,False
7317,4361,100,1,53.29,False
7318,4362,19,1,451.65,False
7319,4362,4,1,73.92,False
7320,4363,87,3,325.2,False
7321,4364,78,1,409.66,False
7322,4365,24,1,364.72,False
7323,4365,115,1,215.97,False
7324,4366,95,3,132.1,False
7325,4367,45,2,49.73,False
7326,4368,96,2,22.78,False
7327,4369,56,1,168.61,True
7328,4369,20,5,296.76,False
7329,4370,112,1,48.97,False
7330,4370,48,1,217.54,False
7331,4370,62,1,147.66,False
7332,4370,42,2,26.94,False
7333,4371,65,1,70.56,False
7334,4372,9,1,115.93,False
7335,4372,58,1,120.83,False
7336,4373,107,1,166.76,False
7337,4374,75,1,155.27,False
7338,4375,65,3,65.49,False
7339,4376,83,2,209.96,False
7340,4377,6,1,257.35,True
7341,4377,11,1,458.1,False
7342,4378,11,3,458.1,False
7343,4379,114,1,110.32,False
7344,4379,52,3,174.91,True
7345,4379,32,1,160.78,False
7346,4379,27,2,266.65,False
7347,4380,77,1,376.1,False
7348,4381,4,2,103.18,False
7349,4382,114,1,110.32,False
7350,4382,56,3,204.45,False
7351,4383,55,3,81.59,True
7352,4383,43,2,211.53,False
7353,4383,104,1,132.2,False
7354,4384,95,1,112.52,False
7355,4384,76,3,244.82,False
7356,4385,99,3,87.02,False
7357,4386,38,1,107.97,False
7358,4386,60,1,122.24,True
7359,4387,53,1,179.65,False
7360,4387,119,1,159.02,False
7361,4387,10,1,377.57,False
7362,4388,62,1,147.66,False
7363,4388,13,1,375.63,True
7364,4388,51,1,188.33,True
7365,4388,49,1,171.39,False
7366,4389,17,1,326.96,False
7367,4389,26,1,129.4,True
7368,4389,49,2,127.07,True
7369,4390,63,2,333.18,False
7370,4391,29,1,368.92,False
7371,4391,74,3,220.24,False
7372,4392,26,1,174.53,True
7373,4393,22,2,492.68,False
7374,4394,62,1,147.66,True
7375,4394,107,2,166.76,False
7376,4394,36,1,190.84,False
7377,4395,47,1,31.94,True
7378,4396,41,1,201.31,False
7379,4396,22,1,525.47,False
7380,4397,110,1,96.59,False
7381,4398,7,1,57.86,False
7382,4399,10,2,332.91,False
7383,4399,57,2,76.79,False
7384,4400,22,1,441.39,True
7385,4401,118,1,35.43,False
7386,4401,11,1,417.83,False
7387,4402,82,1,184.16,False
7388,4402,44,2,40.13,True
7389,4403,66,5,208.38,False
7390,4403,45,3,49.73,False
7391,4403,87,1,394.52,False
7392,4404,66,2,208.38,False
7393,4405,97,1,146.18,False
7394,4405,21,1,526.4,False
7395,4406,46,1,90.28,False
7396,4407,26,1,151.11,True
7397,4408,56,1,204.45,False
7398,4408,77,2,376.1,False
7399,4409,10,1,411.55,False
7400,4410,42,1,25.39,False
7401,4410,23,1,236.32,False
7402,4411,85,1,235.05,False
7403,4412,90,1,272.94,False
7404,4413,67,1,219.06,False
7405,4414,50,4,122.07,False
7406,4415,72,2,211.66,False
7407,4416,3,1,66.32,False
7408,4416,1,1,574.73,False
7409,4416,20,1,339.9,False
7410,4416,53,1,200.14,False
7411,4417,5,1,159.98,False
7412,4417,46,1,97.98,False
7413,4417,60,1,136.55,False
7414,4418,10,1,445.3,False
7415,4419,10,3,382.38,False
7416,4420,63,1,306.15,False
7417,4420,19,1,548.48,False
7418,4421,74,2,295.5,False
7419,4421,37,2,204.25,True
7420,4422,7,1,41.61,False
7421,4422,31,4,100.65,False
7422,4422,15,1,229.81,False
7423,4423,21,1,642.5,False
7424,4423,33,1,54.64,False
7425,4424,10,2,411.99,False
7426,4424,10,1,411.99,False
7427,4425,24,1,247.77,False
7428,4426,46,2,100.09,True
7429,4426,88,4,68.74,False
7430,4427,55,2,73.77,True
7431,4428,6,1,241.75,False
7432,4428,86,1,312.39,False
7433,4428,53,1,199.04,True
7434,4428,36,2,179.28,True
7435,4429,41,2,201.31,True
7436,4429,91,1,76.25,False
7437,4430,36,3,190.84,False
7438,4431,113,1,239.71,False
7439,4431,56,1,184.17,False
7440,4432,58,1,73.77,False
7441,4432,84,1,84.43,True
7442,4433,15,3,340.4,False
7443,4433,35,4,140.24,False
7444,4434,5,2,182.02,True
7445,4435,52,1,136.39,True
7446,4436,59,1,95.28,False
7447,4437,120,3,120.24,False
7448,4437,24,1,320.85,False
7449,4437,1,3,507.26,False
7450,4438,24,1,331.55,False
7451,4439,10,1,445.3,False
7452,4440,51,1,160.97,False
7453,4440,44,1,42.26,False
7454,4441,53,3,129.92,False
7455,4442,47,1,26.68,True
7456,4443,76,1,356.83,False
7457,4443,64,1,291.17,False
7458,4444,31,1,102.22,True
7459,4445,34,1,38.02,False
7460,4445,43,1,197.67,False
7461,4445,68,1,235.34,False
7462,4446,17,1,362.37,False
7463,4446,55,1,67.04,False
7464,4446,64,1,239.25,False
7465,4446,89,1,199.17,False
7466,4447,11,3,368.59,True
7467,4448,37,2,204.25,True
7468,4448,62,3,147.66,False
7469,4448,75,1,180.57,False
7470,4449,49,1,171.39,True
7471,4450,107,2,155.75,False
7472,4450,2,2,551.91,False
7473,4451,53,1,211.88,False
7474,4451,84,1,138.29,True
7475,4451,74,3,295.5,False
7476,4451,78,2,409.66,False
7477,4452,65,2,59.79,True
7478,4452,111,3,147.45,False
7479,4452,68,3,213.38,False
7480,4453,51,1,173.75,False
7481,4453,23,1,231.35,False
7482,4454,71,2,407.54,False
7483,4455,10,1,445.3,False
7484,4455,61,1,345.76,False
7485,4456,34,4,33.15,True
7486,4457,45,1,46.07,False
7487,4457,32,2,148.95,True
7488,4457,83,1,210.78,False
7489,4458,19,1,630.44,False
7490,4459,34,1,36.48,True
7491,4460,37,2,204.25,True
7492,4461,68,3,226.72,True
7493,4461,8,1,500.29,False
7494,4462,80,1,253.35,False
7495,4462,79,1,64.22,False
7496,4463,58,1,107.65,False
7497,4463,9,1,103.28,False
7498,4464,104,1,120.35,False
7499,4465,105,1,45.45,False
7500,4465,27,4,240.62,False
7501,4465,52,2,157.84,False
7502,4466,106,1,191.34,False
7503,4467,43,5,190.86,False
7504,4468,26,1,164.16,False
7505,4468,8,1,522.68,False
7506,4469,19,1,586.31,False
7507,4470,8,1,446.55,False
7508,4471,107,4,156.37,False
7509,4471,91,4,71.5,False
7510,4471,1,2,570.53,True
7511,4472,19,1,630.44,False
7512,4472,18,1,302.45,False
7513,4473,35,1,154.3,True
7514,4474,1,2,608.44,False
7515,4475,53,1,186.35,False
7516,4476,31,1,121.45,False
7517,4476,4,3,76.39,False
7518,4477,54,2,199.31,False
7519,4477,83,2,227.53,False
7520,4478,9,1,115.93,False
7521,4479,75,1,170.19,False
7522,4480,76,1,356.83,False
7523,4481,50,2,150.56,False
7524,4482,109,3,97.71,False
7525,4483,103,2,139.8,False
7526,4483,35,1,113.69,False
7527,4484,30,4,405.12,False
7528,4485,99,1,105.86,False
7529,4485,31,1,164.03,False
7530,4486,54,2,199.31,False
7531,4486,87,3,394.52,False
7532,4487,28,3,191.14,False
7533,4488,18,2,211.53,True
7534,4489,76,1,356.83,False
7535,4490,4,2,103.18,True
7536,4490,58,1,120.83,False
7537,4491,20,1,359.84,True
7538,4492,45,1,49.73,False
7539,4492,111,1,174.02,False
7540,4493,10,4,277.6,False
7541,4494,16,1,162.88,False
7542,4494,57,3,89.72,False
7543,4495,8,3,518.51,False
7544,4496,19,3,544.89,False
7545,4496,18,1,261.41,False
7546,4496,7,1,58.62,False
7547,4497,57,1,102.72,False
7548,4497,85,1,253.21,False
7549,4497,16,2,186.49,False
7550,4498,49,1,144.89,False
7551,4499,19,3,587.57,True
7552,4499,56,1,190.55,False
7553,4499,93,4,116.35,False
7554,4500,63,1,249.6,False
7555,4501,57,1,74.89,False
7556,4502,82,2,202.7,False
7557,4503,92,2,271.37,False
7558,4504,55,2,58.11,True
7559,4505,36,2,157.65,False
7560,4505,27,4,220.28,False
7561,4506,62,1,147.66,False
7562,4506,89,1,242.39,False
7563,4507,49,1,144.41,False
7564,4508,70,1,157.94,True
7565,4509,81,4,171.12,False
7566,4509,16,1,169.78,False
7567,4510,12,4,202.22,False
7568,4510,100,1,48.05,False
7569,4511,30,2,369.67,False
7570,4511,61,1,286.64,True
7571,4512,51,2,114.39,False
7572,4512,90,1,174.88,True
7573,4513,46,4,118.63,False
7574,4514,118,1,38.84,False
7575,4514,14,1,378.81,True
7576,4515,32,1,160.78,False
7577,4516,74,1,253.66,False
7578,4517,39,1,138.85,False
7579,4518,68,1,251.83,False
7580,4519,29,4,457.38,False
7581,4520,62,1,147.66,False
7582,4520,41,1,201.31,False
7583,4521,65,1,70.56,False
7584,4522,40,1,204.01,False
7585,4523,28,1,207.22,False
7586,4523,29,1,495.0,False
7587,4524,22,3,353.85,True
7588,4524,105,1,33.92,True
7589,4525,109,1,75.36,False
7590,4526,38,2,129.81,False
7591,4527,40,1,214.77,False
7592,4528,60,3,136.67,True
7593,4528,55,1,67.44,False
7594,4529,32,1,106.85,True
7595,4529,120,2,95.85,True
7596,4529,110,1,74.08,False
7597,4530,20,1,330.15,True
7598,4530,55,2,74.86,False
7599,4530,44,2,45.36,False
7600,4530,13,3,344.64,False
7601,4531,42,1,24.67,True
7602,4532,12,1,224.29,False
7603,4532,80,2,326.1,False
7604,4533,15,4,321.49,False
7605,4533,41,3,172.8,True
7606,4533,22,1,451.06,False
7607,4534,65,1,49.63,True
7608,4534,43,1,148.79,True
7609,4534,50,1,115.27,False
7610,4535,55,2,59.23,False
7611,4536,55,2,68.72,False
7612,4537,103,1,189.74,False
7613,4537,53,2,211.88,False
7614,4538,36,2,190.84,False
7615,4539,49,1,150.29,False
7616,4540,64,2,273.03,False
7617,4541,4,1,103.18,False
7618,4541,73,1,126.67,False
7619,4541,105,1,50.37,False
7620,4541,69,3,389.99,False
7621,4542,31,1,155.09,False
7622,4542,37,1,193.12,False
7623,4542,11,1,433.13,False
7624,4543,33,1,33.35,True
7625,4543,79,2,50.46,True
7626,4543,36,3,116.49,False
7627,4544,69,1,354.81,False
7628,4545,43,2,193.25,False
7629,4546,63,1,313.61,False
7630,4547,112,3,48.97,False
7631,4547,7,2,67.82,False
7632,4548,76,1,309.91,False
7633,4548,110,1,96.8,False
7634,4548,86,1,288.81,False
7635,4549,87,2,281.21,False
7636,4550,78,2,256.37,False
7637,4551,57,3,82.83,True
7638,4551,53,1,170.86,False
7639,4551,3,1,56.62,False
7640,4551,45,3,40.1,False
7641,4552,75,2,180.57,False
7642,4552,110,2,111.46,False
7643,4552,51,2,188.33,False
7644,4553,34,1,40.68,False
7645,4554,56,4,204.45,True
7646,4555,48,2,217.54,True
7647,4556,19,3,568.09,False
7648,4557,86,1,280.73,False
7649,4558,67,1,219.06,False
7650,4558,83,1,227.53,False
7651,4558,18,3,302.45,False
7652,4559,55,1,70.78,False
7653,4560,26,3,163.6,False
7654,4561,24,1,258.93,False
7655,4562,58,1,111.82,True
7656,4562,59,1,94.62,False
7657,4562,18,1,279.89,True
7658,4563,29,2,495.0,False
7659,4563,40,2,214.77,True
7660,4564,83,1,149.46,False
7661,4565,27,1,253.08,False
7662,4566,19,2,598.6,False
7663,4567,34,1,40.68,True
7664,4567,3,1,70.21,True
7665,4567,27,3,266.65,False
7666,4568,33,1,54.64,True
7667,4568,40,1,214.77,False
7668,4569,39,1,180.6,False
7669,4570,97,2,147.77,False
7670,4571,74,1,295.5,False
7671,4572,6,4,257.35,False
7672,4573,92,2,243.41,False
7673,4573,24,1,327.35,False
7674,4574,109,1,108.23,False
7675,4575,24,1,330.7,False
7676,4576,6,1,257.35,False
7677,4577,94,3,200.86,False
7678,4577,87,1,394.52,False
7679,4577,54,2,199.31,False
7680,4578,65,1,50.68,False
7681,4579,32,2,106.0,False
7682,4579,7,1,44.71,False
7683,4580,4,1,96.69,False
7684,4581,27,1,266.65,False
7685,4582,1,1,608.44,False
7686,4582,33,3,54.64,False
7687,4582,21,2,642.5,False
7688,4583,5,4,137.53,True
7689,4584,32,1,160.78,True
7690,4584,101,1,139.2,False
7691,4585,28,2,188.38,False
7692,4586,86,1,307.57,False
7693,4587,33,1,42.12,False
7694,4587,45,1,38.34,False
7695,4588,69,1,359.41,False
7696,4589,27,1,252.44,False
7697,4590,4,3,77.0,False
7698,4590,25,1,301.34,False
7699,4590,15,1,279.5,False
7700,4591,60,3,119.46,True
7701,4592,68,1,231.73,False
7702,4593,34,1,40.68,False
7703,4594,65,1,64.75,False
7704,4594,57,1,94.27,False
7705,4595,54,4,171.07,False
7706,4595,39,1,155.01,False
7707,4595,45,1,42.68,False
7708,4596,49,1,111.25,False
7709,4596,53,2,137.53,False
7710,4596,49,1,111.25,False
7711,4597,105,2,43.52,False
7712,4598,41,3,183.8,True
7713,4598,42,1,24.6,False
7714,4599,49,1,159.6,True
7715,4600,96,1,25.19,False
7716,4600,43,2,189.81,False
7717,4601,93,2,116.66,False
7718,4602,41,2,138.72,False
7719,4602,82,2,156.36,True
7720,4602,18,1,208.42,False
7721,4602,74,1,203.63,False
7722,4603,82,1,226.91,False
7723,4603,26,1,174.53,True
7724,4604,110,2,111.46,False
7725,4604,2,1,590.91,False
7726,4604,116,1,160.85,False
7727,4604,41,2,201.31,False
7728,4605,36,1,134.81,False
7729,4606,43,1,185.26,False
7730,4606,85,3,221.76,False
7731,4607,21,1,533.21,False
7732,4607,26,3,144.84,False
7733,4608,15,3,278.98,False
7734,4608,45,4,37.04,False
7735,4608,4,1,76.86,False
7736,4609,64,1,291.17,False
7737,4610,32,2,148.96,False
7738,4611,89,1,242.39,True
7739,4612,82,1,214.43,False
7740,4612,48,4,205.58,False
7741,4612,8,1,525.13,False
7742,4613,34,4,38.19,True
7743,4614,29,1,495.0,False
7744,4615,24,3,335.47,True
7745,4616,66,1,180.04,False
7746,4617,53,1,196.01,True
7747,4617,41,1,186.23,False
7748,4618,17,2,441.0,False
7749,4619,88,1,49.26,True
7750,4620,43,3,190.95,False
7751,4620,84,2,124.83,False
7752,4621,108,1,76.14,False
7753,4621,100,2,32.28,False
7754,4622,18,1,275.53,False
7755,4622,89,2,220.82,False
7756,4623,42,1,25.41,False
7757,4624,47,2,31.94,False
7758,4624,55,1,81.59,False
7759,4624,76,1,356.83,False
7760,4625,25,3,378.18,False
7761,4625,114,1,103.33,True
7762,4626,86,1,228.65,False
7763,4626,74,1,203.19,False
7764,4627,4,2,71.31,True
7765,4627,44,3,34.17,False
7766,4628,59,1,95.83,False
7767,4629,24,4,284.67,False
7768,4630,38,3,93.03,False
7769,4631,109,2,72.93,False
7770,4632,46,1,108.38,False
7771,4632,51,5,172.06,True
7772,4633,3,2,66.5,False
7773,4634,36,2,173.21,False
7774,4634,29,1,449.26,False
7775,4635,11,1,458.1,False
7776,4636,14,1,355.21,False
7777,4636,16,1,174.87,True
7778,4637,34,1,34.66,False
7779,4637,23,1,213.65,False
7780,4637,22,1,447.7,False
7781,4637,92,2,243.81,False
7782,4638,91,1,76.25,False
7783,4639,60,2,165.34,False
7784,4640,69,1,389.99,False
7785,4640,43,1,211.53,True
7786,4641,14,1,349.11,False
7787,4641,89,1,223.39,True
7788,4642,60,2,136.32,True
7789,4642,85,1,208.77,False
7790,4643,9,1,107.44,False
7791,4644,50,2,144.8,True
7792,4644,114,1,97.48,False
7793,4644,52,3,154.55,False
7794,4645,111,1,110.4,True
7795,4645,49,3,108.73,False
7796,4645,46,1,75.26,True
7797,4646,25,1,345.39,False
7798,4647,49,2,130.89,True
7799,4648,5,4,178.44,False
7800,4648,76,5,328.71,False
7801,4648,48,1,200.4,False
7802,4649,40,3,200.21,False
7803,4649,27,2,248.57,False
7804,4650,28,1,186.68,False
7805,4651,37,1,134.27,True
7806,4651,27,2,175.3,False
7807,4652,76,2,322.65,False
7808,4653,18,3,302.45,False
7809,4654,28,2,136.27,False
7810,4655,15,1,303.25,False
7811,4656,60,1,155.12,False
7812,4656,38,2,137.02,False
7813,4657,46,4,118.63,False
7814,4658,48,1,201.7,False
7815,4658,30,5,413.46,False
7816,4659,90,2,244.44,False
7817,4659,80,2,276.86,False
7818,4660,20,1,341.42,False
7819,4660,48,1,206.4,False
7820,4660,20,1,341.42,False
7821,4661,28,7,207.22,True
7822,4662,9,1,75.63,True
7823,4663,80,1,263.59,False
7824,4664,75,1,147.85,True
7825,4665,13,3,243.41,False
7826,4665,101,1,90.2,False
7827,4665,46,1,76.87,True
7828,4666,77,1,345.94,False
7829,4667,57,2,102.72,True
7830,4668,53,4,193.38,True
7831,4668,119,1,171.17,False
7832,4669,98,1,172.54,False
7833,4669,45,3,41.8,True
7834,4669,43,2,177.79,False
7835,4669,22,1,441.66,False
7836,4670,75,4,159.79,False
7837,4670,101,2,123.18,False
7838,4670,34,1,36.0,False
7839,4671,3,1,42.72,True
7840,4672,54,1,167.84,False
7841,4673,49,5,171.39,True
7842,4674,95,1,107.55,False
7843,4674,39,1,118.44,False
7844,4674,80,1,213.86,False
7845,4675,80,3,271.71,False
7846,4676,24,1,384.85,False
7847,4677,76,2,356.83,False
7848,4678,58,1,98.62,False
7849,4679,22,1,323.58,False
7850,4680,105,4,50.37,False
7851,4680,106,3,191.34,False
7852,4681,95,2,152.82,False
7853,4681,49,3,159.7,False
7854,4682,28,1,173.69,True
7855,4683,36,1,154.66,True
7856,4683,58,1,97.92,True
7857,4684,49,1,171.39,True
7858,4684,32,1,160.78,True
7859,4685,50,1,163.87,False
7860,4685,38,1,146.05,False
7861,4686,65,1,62.03,False
7862,4687,3,1,60.35,False
7863,4688,50,2,153.43,False
7864,4688,111,1,162.93,True
7865,4688,9,1,108.55,False
7866,4689,112,1,42.08,False
7867,4690,50,1,163.87,False
7868,4691,43,3,173.41,False
7869,4691,14,3,310.55,False
7870,4692,7,1,63.16,False
7871,4692,81,4,175.05,False
7872,4693,85,2,219.51,False
7873,4694,26,5,174.53,False
7874,4695,38,2,135.02,False
7875,4695,74,1,273.19,False
7876,4696,28,4,183.93,False
7877,4696,99,2,93.96,False
7878,4696,99,1,93.96,False
7879,4697,71,1,376.81,False
7880,4698,74,1,215.72,True
7881,4699,71,1,407.54,False
7882,4699,87,1,394.52,False
7883,4700,25,1,303.76,False
7884,4701,86,2,241.12,False
7885,4701,3,2,50.91,False
7886,4702,75,3,180.57,False
7887,4703,83,2,209.56,False
7888,4703,23,5,230.95,False
7889,4704,119,4,166.99,False
7890,4705,40,1,214.77,True
7891,4706,38,1,146.05,False
7892,4707,8,1,472.11,False
7893,4707,59,3,86.87,False
7894,4708,36,2,176.34,True
7895,4708,24,1,355.6,False
7896,4709,42,4,22.66,False
7897,4710,102,3,38.67,False
7898,4711,69,1,389.99,False
7899,4711,11,1,458.1,False
7900,4711,80,1,326.1,True
7901,4712,34,3,29.46,False
7902,4713,27,1,266.65,True
7903,4713,110,1,111.46,False
7904,4713,58,1,120.83,False
7905,4713,26,1,174.53,False
7906,4714,15,1,330.03,False
7907,4714,74,3,260.39,False
7908,4714,101,3,122.66,False
7909,4714,73,4,111.62,False
7910,4715,15,5,302.46,False
7911,4716,89,3,158.28,False
7912,4716,3,1,45.85,False
7913,4716,84,1,90.3,False
7914,4717,15,1,339.61,False
7915,4718,17,1,441.0,False
7916,4718,17,1,441.0,False
7917,4718,45,1,49.73,False
7918,4719,72,2,211.66,True
7919,4720,33,2,37.23,False
7920,4721,32,1,160.78,False
7921,4722,52,1,159.92,False
7922,4723,41,1,201.31,True
7923,4723,6,4,257.35,False
7924,4723,66,1,208.38,True
7925,4724,28,2,207.22,False
7926,4725,38,1,132.58,False
7927,4726,48,1,217.54,False
7928,4727,86,2,300.35,False
7929,4728,28,1,174.4,False
7930,4728,55,2,68.67,False
7931,4729,106,1,173.85,False
7932,4730,21,3,587.95,False
7933,4731,9,2,115.93,False
7934,4732,25,1,403.78,False
7935,4732,59,1,102.25,False
7936,4733,116,4,144.93,False
7937,4734,34,1,38.37,False
7938,4735,41,1,145.51,True
7939,4735,78,1,296.1,False
7940,4736,6,1,257.35,False
7941,4737,82,1,226.91,False
7942,4738,3,2,70.21,False
7943,4738,59,3,102.25,False
7944,4738,52,1,174.91,True
7945,4739,58,2,114.17,False
7946,4739,39,2,170.65,True
7947,4740,13,1,304.56,False
7948,4741,67,1,208.04,False
7949,4742,55,1,67.5,False
7950,4742,34,4,33.65,True
7951,4743,95,3,150.5,False
7952,4744,35,1,154.3,False
7953,4744,58,1,120.83,True
7954,4744,16,1,186.49,False
7955,4745,23,3,234.94,False
7956,4745,31,1,153.68,False
7957,4745,54,1,186.73,False
7958,4745,98,3,192.33,True
7959,4746,36,1,179.14,False
7960,4747,53,2,158.15,False
7961,4748,22,2,525.47,False
7962,4748,49,1,171.39,False
7963,4748,93,3,124.84,False
7964,4748,27,1,266.65,False
7965,4749,91,2,69.53,False
7966,4749,42,1,24.57,False
7967,4750,4,1,71.89,False
7968,4750,100,2,37.13,True
7969,4751,10,2,277.07,True
7970,4752,67,1,219.06,False
7971,4753,7,4,48.57,True
7972,4754,109,5,99.53,False
7973,4755,7,2,67.82,False
7974,4755,97,1,178.42,False
7975,4756,48,2,217.54,False
7976,4757,55,2,68.69,False
7977,4757,14,1,318.92,False
7978,4758,45,1,40.54,False
7979,4759,113,1,243.84,False
7980,4760,44,1,43.7,True
7981,4761,20,1,359.84,True
7982,4761,22,2,525.47,False
7983,4762,9,3,95.49,False
7984,4762,79,1,68.09,True
7985,4763,61,1,324.81,False
7986,4764,20,2,333.64,False
7987,4765,70,1,162.06,False
7988,4766,51,1,172.15,True
7989,4767,4,2,96.41,False
7990,4768,31,4,149.14,False
7991,4769,98,4,189.35,False
7992,4769,67,2,202.06,False
7993,4769,68,3,232.29,False
7994,4770,44,3,49.44,True
7995,4770,62,3,147.66,False
7996,4770,117,1,215.41,False
7997,4770,32,1,160.78,False
7998,4771,21,1,642.5,False
7999,4771,101,1,139.2,False
8000,4772,26,2,161.46,False
8001,4772,13,3,347.5,False
8002,4773,78,1,366.73,False
8003,4774,105,1,44.29,False
8004,4775,47,1,29.3,False
8005,4776,38,2,128.44,False
8006,4777,78,2,366.6,False
8007,4777,8,2,497.29,False
8008,4778,4,1,68.66,False
8009,4779,45,1,44.85,True
8010,4780,53,3,181.84,False
8011,4780,78,3,351.57,False
8012,4780,46,1,101.81,False
8013,4781,50,2,163.87,False
8014,4781,78,1,409.66,False
8015,4781,54,3,199.31,True
8016,4782,50,1,107.76,True
8017,4782,95,1,107.85,False
8018,4783,3,1,50.38,True
8019,4783,53,1,152.02,False
8020,4784,112,1,37.23,False
8021,4784,110,1,84.74,False
8022,4785,118,2,35.03,False
8023,4786,105,4,50.37,False
8024,4787,78,1,346.12,False
8025,4788,104,1,132.2,True
8026,4788,74,3,295.5,True
8027,4789,48,2,200.79,True
8028,4790,75,1,155.09,False
8029,4791,1,2,608.44,False
8030,4791,67,1,219.06,False
8031,4791,44,3,49.44,False
8032,4791,23,2,250.76,False
8033,4792,53,1,196.96,False
8034,4792,45,1,46.23,True
8035,4792,20,1,334.51,False
8036,4793,32,1,160.78,True
8037,4793,40,1,214.77,False
8038,4794,74,1,295.5,False
8039,4794,55,1,81.59,False
8040,4795,52,1,152.38,False
8041,4795,35,4,134.43,False
8042,4796,43,1,132.27,True
8043,4796,37,3,127.72,False
8044,4797,24,3,384.85,False
8045,4798,17,3,392.45,False
8046,4798,83,4,202.48,False
8047,4799,46,4,110.54,False
8048,4800,45,1,45.53,False
8049,4800,16,1,170.75,False
8050,4800,44,2,45.27,False
8051,4801,26,1,174.53,False
8052,4801,74,1,295.5,False
8053,4802,13,3,339.49,False
8054,4803,28,1,207.22,False
8055,4804,39,5,154.54,False
8056,4805,7,1,62.64,False
8057,4806,37,1,204.25,False
8058,4807,87,3,369.59,False
8059,4807,17,1,413.13,False
8060,4807,46,3,111.13,True
8061,4807,107,1,156.22,False
8062,4808,36,1,123.72,True
8063,4809,77,1,324.54,False
8064,4810,36,1,190.84,True
8065,4810,53,1,211.88,False
8066,4811,22,4,421.32,True
8067,4812,101,3,87.95,False
8068,4813,88,2,75.29,False
8069,4814,43,1,199.62,False
8070,4815,90,1,185.24,True
8071,4816,65,1,50.86,False
8072,4817,44,3,49.44,True
8073,4818,44,2,37.88,False
8074,4818,60,1,126.68,False
8075,4819,54,2,199.31,False
8076,4820,11,3,458.1,False
8077,4821,85,3,231.16,False
8078,4821,48,3,198.59,True
8079,4822,50,2,163.87,False
8080,4823,39,2,180.6,True
8081,4824,47,1,30.16,False
8082,4824,5,1,182.93,False
8083,4825,33,1,39.96,False
8084,4825,14,1,277.06,True
8085,4826,115,2,195.64,False
8086,4827,28,2,167.54,False
8087,4827,50,1,132.49,False
8088,4827,45,1,40.21,False
8089,4827,12,1,181.34,False
8090,4828,55,2,81.59,True
8091,4829,110,1,111.46,True
8092,4830,72,1,211.66,False
8093,4831,73,1,126.67,False
8094,4831,5,2,193.7,False
8095,4832,35,1,118.55,False
8096,4832,2,4,454.0,False
8097,4833,4,2,70.42,False
8098,4834,112,1,43.45,False
8099,4835,79,3,74.63,False
8100,4836,47,1,29.19,True
8101,4836,51,1,172.1,False
8102,4837,69,1,348.3,False
8103,4837,14,1,338.32,False
8104,4838,14,2,349.76,False
8105,4839,120,1,134.1,False
